id,element,nucleons,library,incident_particle,mt,temperature
589,In,113,ENDFB-8.0,n,33,294
590,In,113,ENDFB-8.0,n,51,294
591,In,113,ENDFB-8.0,n,52,294
592,In,113,ENDFB-8.0,n,53,294
593,In,113,ENDFB-8.0,n,54,294
594,In,113,ENDFB-8.0,n,55,294
595,In,113,ENDFB-8.0,n,56,294
596,In,113,ENDFB-8.0,n,57,294
597,In,113,ENDFB-8.0,n,58,294
598,In,113,ENDFB-8.0,n,59,294
599,In,113,ENDFB-8.0,n,60,294
600,In,113,ENDFB-8.0,n,61,294
601,In,113,ENDFB-8.0,n,62,294
602,In,113,ENDFB-8.0,n,63,294
603,In,113,ENDFB-8.0,n,64,294
604,In,113,ENDFB-8.0,n,65,294
605,In,113,ENDFB-8.0,n,66,294
606,In,113,ENDFB-8.0,n,67,294
607,In,113,ENDFB-8.0,n,68,294
608,In,113,ENDFB-8.0,n,69,294
609,In,113,ENDFB-8.0,n,70,294
610,In,113,ENDFB-8.0,n,71,294
611,In,113,ENDFB-8.0,n,72,294
612,In,113,ENDFB-8.0,n,73,294
613,In,113,ENDFB-8.0,n,74,294
614,In,113,ENDFB-8.0,n,91,294
615,In,113,ENDFB-8.0,n,102,294
616,In,113,ENDFB-8.0,n,103,294
617,In,113,ENDFB-8.0,n,104,294
618,In,113,ENDFB-8.0,n,105,294
619,In,113,ENDFB-8.0,n,106,294
620,In,113,ENDFB-8.0,n,107,294
621,In,113,ENDFB-8.0,n,203,294
622,In,113,ENDFB-8.0,n,204,294
623,In,113,ENDFB-8.0,n,205,294
624,In,113,ENDFB-8.0,n,206,294
625,In,113,ENDFB-8.0,n,207,294
626,In,113,ENDFB-8.0,n,301,294
627,In,113,ENDFB-8.0,n,444,294
628,In,113,ENDFB-8.0,n,901,294
629,In,113,ENDFB-8.0,n,1,294
630,Tb,158,ENDFB-8.0,n,2,294
631,Tb,158,ENDFB-8.0,n,5,294
632,Tb,158,ENDFB-8.0,n,16,294
633,Tb,158,ENDFB-8.0,n,51,294
634,Tb,158,ENDFB-8.0,n,52,294
635,Tb,158,ENDFB-8.0,n,53,294
636,Tb,158,ENDFB-8.0,n,54,294
637,Tb,158,ENDFB-8.0,n,55,294
638,Tb,158,ENDFB-8.0,n,56,294
639,Tb,158,ENDFB-8.0,n,57,294
640,Tb,158,ENDFB-8.0,n,58,294
641,Tb,158,ENDFB-8.0,n,59,294
642,Tb,158,ENDFB-8.0,n,60,294
643,Tb,158,ENDFB-8.0,n,61,294
644,Tb,158,ENDFB-8.0,n,62,294
645,Tb,158,ENDFB-8.0,n,63,294
646,Tb,158,ENDFB-8.0,n,64,294
647,Tb,158,ENDFB-8.0,n,65,294
648,Tb,158,ENDFB-8.0,n,66,294
649,Tb,158,ENDFB-8.0,n,67,294
650,Tb,158,ENDFB-8.0,n,68,294
651,Tb,158,ENDFB-8.0,n,69,294
652,Tb,158,ENDFB-8.0,n,70,294
653,Tb,158,ENDFB-8.0,n,71,294
654,Tb,158,ENDFB-8.0,n,72,294
655,Tb,158,ENDFB-8.0,n,73,294
656,Tb,158,ENDFB-8.0,n,74,294
657,Tb,158,ENDFB-8.0,n,75,294
658,Tb,158,ENDFB-8.0,n,76,294
659,Tb,158,ENDFB-8.0,n,77,294
660,Tb,158,ENDFB-8.0,n,78,294
661,Tb,158,ENDFB-8.0,n,79,294
662,Tb,158,ENDFB-8.0,n,80,294
663,Tb,158,ENDFB-8.0,n,81,294
664,Tb,158,ENDFB-8.0,n,82,294
665,Tb,158,ENDFB-8.0,n,83,294
666,Tb,158,ENDFB-8.0,n,84,294
667,Tb,158,ENDFB-8.0,n,85,294
668,Tb,158,ENDFB-8.0,n,86,294
669,Tb,158,ENDFB-8.0,n,87,294
670,Tb,158,ENDFB-8.0,n,88,294
671,Tb,158,ENDFB-8.0,n,89,294
672,Tb,158,ENDFB-8.0,n,91,294
673,Tb,158,ENDFB-8.0,n,102,294
674,Tb,158,ENDFB-8.0,n,103,294
675,Tb,158,ENDFB-8.0,n,107,294
676,Tb,158,ENDFB-8.0,n,203,294
677,Tb,158,ENDFB-8.0,n,204,294
678,Tb,158,ENDFB-8.0,n,205,294
679,Tb,158,ENDFB-8.0,n,206,294
680,Tb,158,ENDFB-8.0,n,207,294
681,Tb,158,ENDFB-8.0,n,301,294
682,Tb,158,ENDFB-8.0,n,444,294
683,Tb,158,ENDFB-8.0,n,600,294
684,Tb,158,ENDFB-8.0,n,601,294
685,Tb,158,ENDFB-8.0,n,602,294
686,Tb,158,ENDFB-8.0,n,603,294
687,Tb,158,ENDFB-8.0,n,604,294
688,Tb,158,ENDFB-8.0,n,605,294
689,Tb,158,ENDFB-8.0,n,606,294
690,Tb,158,ENDFB-8.0,n,607,294
691,Tb,158,ENDFB-8.0,n,608,294
692,Tb,158,ENDFB-8.0,n,609,294
693,Tb,158,ENDFB-8.0,n,610,294
694,Tb,158,ENDFB-8.0,n,611,294
695,Tb,158,ENDFB-8.0,n,612,294
696,Tb,158,ENDFB-8.0,n,613,294
697,Tb,158,ENDFB-8.0,n,614,294
698,Tb,158,ENDFB-8.0,n,615,294
699,Tb,158,ENDFB-8.0,n,616,294
700,Tb,158,ENDFB-8.0,n,617,294
701,Tb,158,ENDFB-8.0,n,618,294
702,Tb,158,ENDFB-8.0,n,619,294
703,Tb,158,ENDFB-8.0,n,620,294
704,Tb,158,ENDFB-8.0,n,621,294
705,Tb,158,ENDFB-8.0,n,622,294
706,Tb,158,ENDFB-8.0,n,623,294
707,Tb,158,ENDFB-8.0,n,624,294
708,Tb,158,ENDFB-8.0,n,625,294
709,Tb,158,ENDFB-8.0,n,626,294
710,Tb,158,ENDFB-8.0,n,649,294
711,Tb,158,ENDFB-8.0,n,800,294
712,Tb,158,ENDFB-8.0,n,801,294
713,Tb,158,ENDFB-8.0,n,802,294
714,Tb,158,ENDFB-8.0,n,803,294
715,Tb,158,ENDFB-8.0,n,804,294
716,Tb,158,ENDFB-8.0,n,805,294
717,Tb,158,ENDFB-8.0,n,806,294
718,Tb,158,ENDFB-8.0,n,807,294
719,Tb,158,ENDFB-8.0,n,808,294
720,Tb,158,ENDFB-8.0,n,809,294
721,Tb,158,ENDFB-8.0,n,810,294
722,Tb,158,ENDFB-8.0,n,811,294
723,Tb,158,ENDFB-8.0,n,812,294
724,Tb,158,ENDFB-8.0,n,813,294
725,Tb,158,ENDFB-8.0,n,814,294
726,Tb,158,ENDFB-8.0,n,815,294
727,Tb,158,ENDFB-8.0,n,816,294
728,Tb,158,ENDFB-8.0,n,817,294
729,Tb,158,ENDFB-8.0,n,818,294
730,Tb,158,ENDFB-8.0,n,819,294
731,Tb,158,ENDFB-8.0,n,820,294
732,Tb,158,ENDFB-8.0,n,821,294
733,Tb,158,ENDFB-8.0,n,822,294
734,Tb,158,ENDFB-8.0,n,823,294
735,Tb,158,ENDFB-8.0,n,824,294
736,Tb,158,ENDFB-8.0,n,825,294
737,Tb,158,ENDFB-8.0,n,826,294
738,Tb,158,ENDFB-8.0,n,827,294
739,Tb,158,ENDFB-8.0,n,828,294
740,Tb,158,ENDFB-8.0,n,829,294
741,Tb,158,ENDFB-8.0,n,830,294
742,Tb,158,ENDFB-8.0,n,831,294
743,Tb,158,ENDFB-8.0,n,832,294
744,Tb,158,ENDFB-8.0,n,833,294
745,Tb,158,ENDFB-8.0,n,834,294
746,Tb,158,ENDFB-8.0,n,835,294
747,Tb,158,ENDFB-8.0,n,836,294
748,Tb,158,ENDFB-8.0,n,837,294
749,Tb,158,ENDFB-8.0,n,838,294
750,Tb,158,ENDFB-8.0,n,839,294
751,Tb,158,ENDFB-8.0,n,849,294
752,Tb,158,ENDFB-8.0,n,901,294
753,Tb,158,ENDFB-8.0,n,1,294
754,Nd,150,ENDFB-8.0,n,2,294
755,Nd,150,ENDFB-8.0,n,16,294
756,Nd,150,ENDFB-8.0,n,17,294
757,Nd,150,ENDFB-8.0,n,22,294
758,Nd,150,ENDFB-8.0,n,24,294
759,Nd,150,ENDFB-8.0,n,28,294
760,Nd,150,ENDFB-8.0,n,41,294
761,Nd,150,ENDFB-8.0,n,51,294
762,Nd,150,ENDFB-8.0,n,52,294
763,Nd,150,ENDFB-8.0,n,53,294
764,Nd,150,ENDFB-8.0,n,54,294
765,Nd,150,ENDFB-8.0,n,55,294
766,Nd,150,ENDFB-8.0,n,56,294
767,Nd,150,ENDFB-8.0,n,57,294
768,Nd,150,ENDFB-8.0,n,91,294
769,Nd,150,ENDFB-8.0,n,102,294
770,Nd,150,ENDFB-8.0,n,103,294
771,Nd,150,ENDFB-8.0,n,107,294
772,Nd,150,ENDFB-8.0,n,203,294
773,Nd,150,ENDFB-8.0,n,207,294
774,Nd,150,ENDFB-8.0,n,301,294
775,Nd,150,ENDFB-8.0,n,444,294
776,Nd,150,ENDFB-8.0,n,600,294
777,Nd,150,ENDFB-8.0,n,601,294
778,Nd,150,ENDFB-8.0,n,649,294
779,Nd,150,ENDFB-8.0,n,800,294
780,Nd,150,ENDFB-8.0,n,801,294
781,Nd,150,ENDFB-8.0,n,802,294
782,Nd,150,ENDFB-8.0,n,803,294
783,Nd,150,ENDFB-8.0,n,804,294
784,Nd,150,ENDFB-8.0,n,805,294
785,Nd,150,ENDFB-8.0,n,806,294
786,Nd,150,ENDFB-8.0,n,807,294
787,Nd,150,ENDFB-8.0,n,808,294
788,Nd,150,ENDFB-8.0,n,809,294
789,Nd,150,ENDFB-8.0,n,810,294
790,Nd,150,ENDFB-8.0,n,811,294
791,Nd,150,ENDFB-8.0,n,812,294
792,Nd,150,ENDFB-8.0,n,813,294
793,Nd,150,ENDFB-8.0,n,814,294
794,Nd,150,ENDFB-8.0,n,815,294
795,Nd,150,ENDFB-8.0,n,816,294
796,Nd,150,ENDFB-8.0,n,817,294
797,Nd,150,ENDFB-8.0,n,818,294
798,Nd,150,ENDFB-8.0,n,819,294
799,Nd,150,ENDFB-8.0,n,820,294
800,Nd,150,ENDFB-8.0,n,849,294
801,Nd,150,ENDFB-8.0,n,901,294
802,Nd,150,ENDFB-8.0,n,1,294
803,Cl,36,ENDFB-8.0,n,2,294
804,Cl,36,ENDFB-8.0,n,5,294
805,Cl,36,ENDFB-8.0,n,16,294
806,Cl,36,ENDFB-8.0,n,51,294
807,Cl,36,ENDFB-8.0,n,52,294
808,Cl,36,ENDFB-8.0,n,53,294
809,Cl,36,ENDFB-8.0,n,54,294
810,Cl,36,ENDFB-8.0,n,55,294
811,Cl,36,ENDFB-8.0,n,56,294
812,Cl,36,ENDFB-8.0,n,57,294
813,Cl,36,ENDFB-8.0,n,58,294
814,Cl,36,ENDFB-8.0,n,59,294
815,Cl,36,ENDFB-8.0,n,60,294
816,Cl,36,ENDFB-8.0,n,61,294
817,Cl,36,ENDFB-8.0,n,62,294
818,Cl,36,ENDFB-8.0,n,63,294
819,Cl,36,ENDFB-8.0,n,64,294
820,Cl,36,ENDFB-8.0,n,65,294
821,Cl,36,ENDFB-8.0,n,66,294
822,Cl,36,ENDFB-8.0,n,67,294
823,Cl,36,ENDFB-8.0,n,68,294
824,Cl,36,ENDFB-8.0,n,69,294
825,Cl,36,ENDFB-8.0,n,70,294
826,Cl,36,ENDFB-8.0,n,71,294
827,Cl,36,ENDFB-8.0,n,72,294
828,Cl,36,ENDFB-8.0,n,73,294
829,Cl,36,ENDFB-8.0,n,74,294
830,Cl,36,ENDFB-8.0,n,75,294
831,Cl,36,ENDFB-8.0,n,76,294
832,Cl,36,ENDFB-8.0,n,77,294
833,Cl,36,ENDFB-8.0,n,78,294
834,Cl,36,ENDFB-8.0,n,79,294
835,Cl,36,ENDFB-8.0,n,80,294
836,Cl,36,ENDFB-8.0,n,81,294
837,Cl,36,ENDFB-8.0,n,82,294
838,Cl,36,ENDFB-8.0,n,83,294
839,Cl,36,ENDFB-8.0,n,84,294
840,Cl,36,ENDFB-8.0,n,85,294
841,Cl,36,ENDFB-8.0,n,86,294
842,Cl,36,ENDFB-8.0,n,87,294
843,Cl,36,ENDFB-8.0,n,88,294
844,Cl,36,ENDFB-8.0,n,91,294
845,Cl,36,ENDFB-8.0,n,102,294
846,Cl,36,ENDFB-8.0,n,103,294
847,Cl,36,ENDFB-8.0,n,107,294
848,Cl,36,ENDFB-8.0,n,203,294
849,Cl,36,ENDFB-8.0,n,204,294
850,Cl,36,ENDFB-8.0,n,205,294
851,Cl,36,ENDFB-8.0,n,206,294
852,Cl,36,ENDFB-8.0,n,207,294
853,Cl,36,ENDFB-8.0,n,301,294
854,Cl,36,ENDFB-8.0,n,444,294
855,Cl,36,ENDFB-8.0,n,600,294
856,Cl,36,ENDFB-8.0,n,601,294
857,Cl,36,ENDFB-8.0,n,602,294
858,Cl,36,ENDFB-8.0,n,603,294
859,Cl,36,ENDFB-8.0,n,604,294
860,Cl,36,ENDFB-8.0,n,605,294
861,Cl,36,ENDFB-8.0,n,606,294
862,Cl,36,ENDFB-8.0,n,607,294
863,Cl,36,ENDFB-8.0,n,608,294
864,Cl,36,ENDFB-8.0,n,609,294
865,Cl,36,ENDFB-8.0,n,610,294
866,Cl,36,ENDFB-8.0,n,611,294
867,Cl,36,ENDFB-8.0,n,612,294
868,Cl,36,ENDFB-8.0,n,613,294
869,Cl,36,ENDFB-8.0,n,614,294
870,Cl,36,ENDFB-8.0,n,615,294
871,Cl,36,ENDFB-8.0,n,649,294
872,Cl,36,ENDFB-8.0,n,800,294
873,Cl,36,ENDFB-8.0,n,801,294
874,Cl,36,ENDFB-8.0,n,802,294
875,Cl,36,ENDFB-8.0,n,803,294
876,Cl,36,ENDFB-8.0,n,804,294
877,Cl,36,ENDFB-8.0,n,805,294
878,Cl,36,ENDFB-8.0,n,806,294
879,Cl,36,ENDFB-8.0,n,807,294
880,Cl,36,ENDFB-8.0,n,808,294
881,Cl,36,ENDFB-8.0,n,809,294
882,Cl,36,ENDFB-8.0,n,810,294
883,Cl,36,ENDFB-8.0,n,811,294
884,Cl,36,ENDFB-8.0,n,812,294
885,Cl,36,ENDFB-8.0,n,813,294
886,Cl,36,ENDFB-8.0,n,814,294
887,Cl,36,ENDFB-8.0,n,815,294
888,Cl,36,ENDFB-8.0,n,816,294
889,Cl,36,ENDFB-8.0,n,817,294
890,Cl,36,ENDFB-8.0,n,818,294
891,Cl,36,ENDFB-8.0,n,819,294
892,Cl,36,ENDFB-8.0,n,820,294
893,Cl,36,ENDFB-8.0,n,821,294
894,Cl,36,ENDFB-8.0,n,822,294
895,Cl,36,ENDFB-8.0,n,823,294
896,Cl,36,ENDFB-8.0,n,824,294
897,Cl,36,ENDFB-8.0,n,825,294
898,Cl,36,ENDFB-8.0,n,826,294
899,Cl,36,ENDFB-8.0,n,827,294
900,Cl,36,ENDFB-8.0,n,828,294
901,Cl,36,ENDFB-8.0,n,829,294
902,Cl,36,ENDFB-8.0,n,830,294
903,Cl,36,ENDFB-8.0,n,831,294
904,Cl,36,ENDFB-8.0,n,849,294
905,Cl,36,ENDFB-8.0,n,901,294
906,Cl,36,ENDFB-8.0,n,1,294
907,Zr,95,ENDFB-8.0,n,2,294
908,Zr,95,ENDFB-8.0,n,5,294
909,Zr,95,ENDFB-8.0,n,16,294
910,Zr,95,ENDFB-8.0,n,17,294
911,Zr,95,ENDFB-8.0,n,22,294
912,Zr,95,ENDFB-8.0,n,24,294
913,Zr,95,ENDFB-8.0,n,28,294
914,Zr,95,ENDFB-8.0,n,32,294
915,Zr,95,ENDFB-8.0,n,41,294
916,Zr,95,ENDFB-8.0,n,51,294
917,Zr,95,ENDFB-8.0,n,52,294
918,Zr,95,ENDFB-8.0,n,53,294
919,Zr,95,ENDFB-8.0,n,54,294
920,Zr,95,ENDFB-8.0,n,55,294
921,Zr,95,ENDFB-8.0,n,56,294
922,Zr,95,ENDFB-8.0,n,57,294
923,Zr,95,ENDFB-8.0,n,58,294
924,Zr,95,ENDFB-8.0,n,59,294
925,Zr,95,ENDFB-8.0,n,60,294
926,Zr,95,ENDFB-8.0,n,61,294
927,Zr,95,ENDFB-8.0,n,62,294
928,Zr,95,ENDFB-8.0,n,63,294
929,Zr,95,ENDFB-8.0,n,64,294
930,Zr,95,ENDFB-8.0,n,65,294
931,Zr,95,ENDFB-8.0,n,66,294
932,Zr,95,ENDFB-8.0,n,67,294
933,Zr,95,ENDFB-8.0,n,68,294
934,Zr,95,ENDFB-8.0,n,69,294
935,Zr,95,ENDFB-8.0,n,91,294
936,Zr,95,ENDFB-8.0,n,102,294
937,Zr,95,ENDFB-8.0,n,103,294
938,Zr,95,ENDFB-8.0,n,104,294
939,Zr,95,ENDFB-8.0,n,105,294
940,Zr,95,ENDFB-8.0,n,107,294
941,Zr,95,ENDFB-8.0,n,112,294
942,Zr,95,ENDFB-8.0,n,203,294
943,Zr,95,ENDFB-8.0,n,204,294
944,Zr,95,ENDFB-8.0,n,205,294
945,Zr,95,ENDFB-8.0,n,206,294
946,Zr,95,ENDFB-8.0,n,207,294
947,Zr,95,ENDFB-8.0,n,301,294
948,Zr,95,ENDFB-8.0,n,444,294
949,Zr,95,ENDFB-8.0,n,600,294
950,Zr,95,ENDFB-8.0,n,601,294
951,Zr,95,ENDFB-8.0,n,602,294
952,Zr,95,ENDFB-8.0,n,603,294
953,Zr,95,ENDFB-8.0,n,604,294
954,Zr,95,ENDFB-8.0,n,605,294
955,Zr,95,ENDFB-8.0,n,606,294
956,Zr,95,ENDFB-8.0,n,607,294
957,Zr,95,ENDFB-8.0,n,608,294
958,Zr,95,ENDFB-8.0,n,609,294
959,Zr,95,ENDFB-8.0,n,610,294
960,Zr,95,ENDFB-8.0,n,611,294
961,Zr,95,ENDFB-8.0,n,612,294
962,Zr,95,ENDFB-8.0,n,613,294
963,Zr,95,ENDFB-8.0,n,614,294
964,Zr,95,ENDFB-8.0,n,615,294
965,Zr,95,ENDFB-8.0,n,649,294
966,Zr,95,ENDFB-8.0,n,800,294
967,Zr,95,ENDFB-8.0,n,801,294
968,Zr,95,ENDFB-8.0,n,802,294
969,Zr,95,ENDFB-8.0,n,803,294
970,Zr,95,ENDFB-8.0,n,804,294
971,Zr,95,ENDFB-8.0,n,805,294
972,Zr,95,ENDFB-8.0,n,806,294
973,Zr,95,ENDFB-8.0,n,807,294
974,Zr,95,ENDFB-8.0,n,808,294
975,Zr,95,ENDFB-8.0,n,849,294
976,Zr,95,ENDFB-8.0,n,901,294
977,Zr,95,ENDFB-8.0,n,1,294
978,Sb,126,ENDFB-8.0,n,2,294
979,Sb,126,ENDFB-8.0,n,16,294
980,Sb,126,ENDFB-8.0,n,17,294
981,Sb,126,ENDFB-8.0,n,22,294
982,Sb,126,ENDFB-8.0,n,24,294
983,Sb,126,ENDFB-8.0,n,28,294
984,Sb,126,ENDFB-8.0,n,41,294
985,Sb,126,ENDFB-8.0,n,51,294
986,Sb,126,ENDFB-8.0,n,52,294
987,Sb,126,ENDFB-8.0,n,53,294
988,Sb,126,ENDFB-8.0,n,54,294
989,Sb,126,ENDFB-8.0,n,55,294
990,Sb,126,ENDFB-8.0,n,91,294
991,Sb,126,ENDFB-8.0,n,102,294
992,Sb,126,ENDFB-8.0,n,103,294
993,Sb,126,ENDFB-8.0,n,107,294
994,Sb,126,ENDFB-8.0,n,203,294
995,Sb,126,ENDFB-8.0,n,207,294
996,Sb,126,ENDFB-8.0,n,301,294
997,Sb,126,ENDFB-8.0,n,444,294
998,Sb,126,ENDFB-8.0,n,600,294
999,Sb,126,ENDFB-8.0,n,601,294
1000,Sb,126,ENDFB-8.0,n,602,294
1001,Sb,126,ENDFB-8.0,n,603,294
1002,Sb,126,ENDFB-8.0,n,604,294
1003,Sb,126,ENDFB-8.0,n,605,294
1004,Sb,126,ENDFB-8.0,n,606,294
1005,Sb,126,ENDFB-8.0,n,607,294
1006,Sb,126,ENDFB-8.0,n,649,294
1007,Sb,126,ENDFB-8.0,n,800,294
1008,Sb,126,ENDFB-8.0,n,801,294
1009,Sb,126,ENDFB-8.0,n,802,294
1010,Sb,126,ENDFB-8.0,n,803,294
1011,Sb,126,ENDFB-8.0,n,804,294
1012,Sb,126,ENDFB-8.0,n,805,294
1013,Sb,126,ENDFB-8.0,n,806,294
1014,Sb,126,ENDFB-8.0,n,807,294
1015,Sb,126,ENDFB-8.0,n,849,294
1016,Sb,126,ENDFB-8.0,n,901,294
1017,Sb,126,ENDFB-8.0,n,1,294
1018,Np,235,ENDFB-8.0,n,2,294
1019,Np,235,ENDFB-8.0,n,16,294
1020,Np,235,ENDFB-8.0,n,17,294
1021,Np,235,ENDFB-8.0,n,18,294
1022,Np,235,ENDFB-8.0,n,51,294
1023,Np,235,ENDFB-8.0,n,52,294
1024,Np,235,ENDFB-8.0,n,53,294
1025,Np,235,ENDFB-8.0,n,54,294
1026,Np,235,ENDFB-8.0,n,55,294
1027,Np,235,ENDFB-8.0,n,56,294
1028,Np,235,ENDFB-8.0,n,57,294
1029,Np,235,ENDFB-8.0,n,91,294
1030,Np,235,ENDFB-8.0,n,102,294
1031,Np,235,ENDFB-8.0,n,301,294
1032,Np,235,ENDFB-8.0,n,444,294
1033,Np,235,ENDFB-8.0,n,901,294
1034,Np,235,ENDFB-8.0,n,1,294
1035,U,231,ENDFB-8.0,n,2,294
1036,U,231,ENDFB-8.0,n,16,294
1037,U,231,ENDFB-8.0,n,17,294
1038,U,231,ENDFB-8.0,n,18,294
1039,U,231,ENDFB-8.0,n,51,294
1040,U,231,ENDFB-8.0,n,52,294
1041,U,231,ENDFB-8.0,n,53,294
1042,U,231,ENDFB-8.0,n,54,294
1043,U,231,ENDFB-8.0,n,55,294
1044,U,231,ENDFB-8.0,n,56,294
1045,U,231,ENDFB-8.0,n,91,294
1046,U,231,ENDFB-8.0,n,102,294
1047,U,231,ENDFB-8.0,n,301,294
1048,U,231,ENDFB-8.0,n,444,294
1049,U,231,ENDFB-8.0,n,901,294
1050,U,231,ENDFB-8.0,n,1,294
1051,Bk,248,ENDFB-8.0,n,2,294
1052,Bk,248,ENDFB-8.0,n,16,294
1053,Bk,248,ENDFB-8.0,n,17,294
1054,Bk,248,ENDFB-8.0,n,18,294
1055,Bk,248,ENDFB-8.0,n,37,294
1056,Bk,248,ENDFB-8.0,n,51,294
1057,Bk,248,ENDFB-8.0,n,52,294
1058,Bk,248,ENDFB-8.0,n,53,294
1059,Bk,248,ENDFB-8.0,n,54,294
1060,Bk,248,ENDFB-8.0,n,55,294
1061,Bk,248,ENDFB-8.0,n,56,294
1062,Bk,248,ENDFB-8.0,n,57,294
1063,Bk,248,ENDFB-8.0,n,91,294
1064,Bk,248,ENDFB-8.0,n,102,294
1065,Bk,248,ENDFB-8.0,n,301,294
1066,Bk,248,ENDFB-8.0,n,444,294
1067,Bk,248,ENDFB-8.0,n,901,294
1068,Bk,248,ENDFB-8.0,n,1,294
1069,Ca,46,ENDFB-8.0,n,2,294
1070,Ca,46,ENDFB-8.0,n,5,294
1071,Ca,46,ENDFB-8.0,n,16,294
1072,Ca,46,ENDFB-8.0,n,17,294
1073,Ca,46,ENDFB-8.0,n,22,294
1074,Ca,46,ENDFB-8.0,n,28,294
1075,Ca,46,ENDFB-8.0,n,51,294
1076,Ca,46,ENDFB-8.0,n,52,294
1077,Ca,46,ENDFB-8.0,n,53,294
1078,Ca,46,ENDFB-8.0,n,54,294
1079,Ca,46,ENDFB-8.0,n,55,294
1080,Ca,46,ENDFB-8.0,n,56,294
1081,Ca,46,ENDFB-8.0,n,57,294
1082,Ca,46,ENDFB-8.0,n,58,294
1083,Ca,46,ENDFB-8.0,n,59,294
1084,Ca,46,ENDFB-8.0,n,60,294
1085,Ca,46,ENDFB-8.0,n,61,294
1086,Ca,46,ENDFB-8.0,n,62,294
1087,Ca,46,ENDFB-8.0,n,63,294
1088,Ca,46,ENDFB-8.0,n,64,294
1089,Ca,46,ENDFB-8.0,n,65,294
1090,Ca,46,ENDFB-8.0,n,66,294
1091,Ca,46,ENDFB-8.0,n,67,294
1092,Ca,46,ENDFB-8.0,n,68,294
1093,Ca,46,ENDFB-8.0,n,69,294
1094,Ca,46,ENDFB-8.0,n,70,294
1095,Ca,46,ENDFB-8.0,n,91,294
1096,Ca,46,ENDFB-8.0,n,102,294
1097,Ca,46,ENDFB-8.0,n,103,294
1098,Ca,46,ENDFB-8.0,n,104,294
1099,Ca,46,ENDFB-8.0,n,105,294
1100,Ca,46,ENDFB-8.0,n,107,294
1101,Ca,46,ENDFB-8.0,n,203,294
1102,Ca,46,ENDFB-8.0,n,204,294
1103,Ca,46,ENDFB-8.0,n,205,294
1104,Ca,46,ENDFB-8.0,n,206,294
1105,Ca,46,ENDFB-8.0,n,207,294
1106,Ca,46,ENDFB-8.0,n,301,294
1107,Ca,46,ENDFB-8.0,n,444,294
1108,Ca,46,ENDFB-8.0,n,600,294
1109,Ca,46,ENDFB-8.0,n,601,294
1110,Ca,46,ENDFB-8.0,n,602,294
1111,Ca,46,ENDFB-8.0,n,603,294
1112,Ca,46,ENDFB-8.0,n,604,294
1113,Ca,46,ENDFB-8.0,n,605,294
1114,Ca,46,ENDFB-8.0,n,606,294
1115,Ca,46,ENDFB-8.0,n,607,294
1116,Ca,46,ENDFB-8.0,n,608,294
1117,Ca,46,ENDFB-8.0,n,609,294
1118,Ca,46,ENDFB-8.0,n,610,294
1119,Ca,46,ENDFB-8.0,n,649,294
1120,Ca,46,ENDFB-8.0,n,650,294
1121,Ca,46,ENDFB-8.0,n,651,294
1122,Ca,46,ENDFB-8.0,n,652,294
1123,Ca,46,ENDFB-8.0,n,653,294
1124,Ca,46,ENDFB-8.0,n,654,294
1125,Ca,46,ENDFB-8.0,n,655,294
1126,Ca,46,ENDFB-8.0,n,699,294
1127,Ca,46,ENDFB-8.0,n,700,294
1128,Ca,46,ENDFB-8.0,n,701,294
1129,Ca,46,ENDFB-8.0,n,702,294
1130,Ca,46,ENDFB-8.0,n,703,294
1131,Ca,46,ENDFB-8.0,n,704,294
1132,Ca,46,ENDFB-8.0,n,705,294
1133,Ca,46,ENDFB-8.0,n,749,294
1134,Ca,46,ENDFB-8.0,n,800,294
1135,Ca,46,ENDFB-8.0,n,801,294
1136,Ca,46,ENDFB-8.0,n,802,294
1137,Ca,46,ENDFB-8.0,n,803,294
1138,Ca,46,ENDFB-8.0,n,804,294
1139,Ca,46,ENDFB-8.0,n,849,294
1140,Ca,46,ENDFB-8.0,n,901,294
1141,Ca,46,ENDFB-8.0,n,1,294
1142,Ac,227,ENDFB-8.0,n,2,294
1143,Ac,227,ENDFB-8.0,n,16,294
1144,Ac,227,ENDFB-8.0,n,17,294
1145,Ac,227,ENDFB-8.0,n,18,294
1146,Ac,227,ENDFB-8.0,n,37,294
1147,Ac,227,ENDFB-8.0,n,51,294
1148,Ac,227,ENDFB-8.0,n,52,294
1149,Ac,227,ENDFB-8.0,n,53,294
1150,Ac,227,ENDFB-8.0,n,54,294
1151,Ac,227,ENDFB-8.0,n,55,294
1152,Ac,227,ENDFB-8.0,n,56,294
1153,Ac,227,ENDFB-8.0,n,57,294
1154,Ac,227,ENDFB-8.0,n,58,294
1155,Ac,227,ENDFB-8.0,n,59,294
1156,Ac,227,ENDFB-8.0,n,60,294
1157,Ac,227,ENDFB-8.0,n,61,294
1158,Ac,227,ENDFB-8.0,n,62,294
1159,Ac,227,ENDFB-8.0,n,63,294
1160,Ac,227,ENDFB-8.0,n,64,294
1161,Ac,227,ENDFB-8.0,n,65,294
1162,Ac,227,ENDFB-8.0,n,66,294
1163,Ac,227,ENDFB-8.0,n,67,294
1164,Ac,227,ENDFB-8.0,n,68,294
1165,Ac,227,ENDFB-8.0,n,69,294
1166,Ac,227,ENDFB-8.0,n,70,294
1167,Ac,227,ENDFB-8.0,n,91,294
1168,Ac,227,ENDFB-8.0,n,102,294
